1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,2.2933 ,1.0000 ,0.5034 ,-0.1462 ,0.6322 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1.4631 ,-3.7334 ,-4.0487 ,-1.8594 ,0.0000 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1.7145 ,-0.8657 ,-0.3009 ,0.0271 ,-1.4235 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1.9520 ,0.7634 ,-0.4646 ,0.1958 ,0.0656 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1.3780 ,0.5848 ,-0.4607 ,-0.5700 ,-1.9284 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1.8442 ,-0.0628 ,-0.0017 ,0.4636 ,0.0080 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,2.4762 ,-0.1598 ,0.6403 ,0.3915 ,-0.2903 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1.6181 ,-3.3220 ,-3.5586 ,-2.4897 ,0.0000 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1.6486 ,-4.9474 ,-4.0781 ,-2.6706 ,0.0000 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1.8289 ,-4.6320 ,-4.3081 ,-2.6421 ,0.0000 ,0.242718447,0.447761194,0.196969697,0.459016393,0.116666667,0.23943662,0.505154639,0.3125,0.325,0.289855072,0.35042735,0.45,0.551724138,0.529411765,0.213592233,0.242105263,0.46875,0.333333333,0.486486486,0.35443038,0,0,0.646067416,0.381382253,0.781974818,0,0.550434513,0.764204243,3.424418605
